trial	nz	encoder_depth	width_mult	nonlin	nsteps	bs	lr	y_loss_w	x_loss_w	recon_loss_w	seed	epochs	dev_mae	test_mae	use_block_diag	cl_of	t2d2	t3d3
764	28	2	1.0	elu	120	40	0.001011	13.3	1.1	2.18	3623	4000	1.994	1.823	True	1e+06		
779	27	2	1.0	elu	120	40	0.0008857	8.98	3.58	4.07	606	4000	2.791	2.551	True	1e+06		
780	30	2	1.0	elu	120	40	0.0008494	7	3.55	4.97	1010	4000	2.324	2.262	True	1e+06		
781	29	2	1.0	elu	120	40	0.0007959	17.4	2.3	1.74	1844	4000	2.309	2.46	True	1e+06		
785	29	2	1.0	elu	120	40	0.001016	9.65	2.16	2.26	4243	1500	3.069	2.872	True	1e+06		
782	26	2	1.0	elu	120	40	0.0007654	16	2.15	2.53	4374	4000	2.253	2.082	True	1e+06		
783	29	2	1.0	elu	120	40	0.0009395	17.9	1.52	2.02	3725	4000	2.028	2.077	True	1e+06		
788	32	2	1.0	elu	120	40	0.0007449	13.2	3.9	3.4	1541	500	4.932	4.015	True	1e+06		
784	26	2	1.0	elu	120	40	0.0008023	11	2.24	3.62	3997	4000	2.568	2.345	True	1e+06		
786	26	2	1.0	elu	120	40	0.0008389	12.7	2.34	2.51	4610	4000	2.119	2.126	True	1e+06		
787	30	2	1.0	elu	120	40	0.0005806	10	4.37	4.88	2096	4000	2.253	2.289	True	1e+06		
791	27	2	1.0	elu	80	40	0.0005848	10.4	3.31	4.47	1263	4000	2.674	2.738	True	1e+06		
792	25	2	1.0	elu	120	40	0.0008093	18.6	1.46	2.29	2157	4000	3.709	3.6	True	1e+06		
789	28	2	1.0	elu	120	40	0.0008275	15.6	2.21	2.46	4828	4000	2.151	2.398	True	1e+06		
790	24	2	1.0	elu	120	40	0.001032	11.2	2.06	4.06	3539	4000	2.38	2.394	True	1e+06		
797	28	2	1.0	elu	40	40	0.0006794	8	3.23	4.85	1189	4000	5.6	5.25	True	1e+06		
798	24	2	1.0	elu	120	40	0.0008342	16.8	1.33	2.16	4086	1500	3.825	3.276	True	1e+06		
794	27	2	1.0	elu	120	80	0.0007252	9.18	3.72	3.85	1764	4000	2.714	2.694	True	1e+06		
793	31	2	1.0	elu	120	40	0.000739	6.02	4.82	4.05	608	4000	2.29	2.483	True	1e+06		
795	31	2	1.0	elu	120	40	0.0008629	9.66	4.09	4.12	646	4000	2.163	2.507	True	1e+06		
796	27	2	1.0	elu	120	40	0.0007739	13.2	2.39	2.08	3676	4000	2.247	2.255	True	1e+06		
799	28	2	1.0	elu	120	40	0.0008427	15	2.34	2.09	2110	4000	2.697	2.775	True	1e+06		
772	29	2	1.0	elu	120	40	0.0007096	12.2	4.37	3.92	2184	4000	2.153	2.024	True	1e+06		
804	25	2	1.0	relu	120	40	0.0008583	8.76	3.54	3.69	1416	4000	4.277	3.666	True	1e+06		
800	26	2	1.0	elu	120	40	0.0008476	13.7	1.9	2.29	2466	4000	2.002	1.902	True	1e+06		
808	29	2	1.0	elu	40	40	0.0008346	11.2	3.66	4.22	1084	4000	3.666	3.089	True	1e+06		
801	24	2	1.0	elu	120	40	0.0008866	16.5	1.36	2.24	3185	4000	2.191	2.315	True	1e+06		
802	30	2	1.0	elu	120	40	0.0008723	11.5	1.3	2.45	3474	4000	2.04	2.34	True	1e+06		
803	25	2	1.0	elu	120	40	0.0009413	15.3	1.6	2.01	3432	4000	2.355	2.191	True	1e+06		
805	31	2	1.0	elu	120	40	0.0006412	15.1	1.34	2.43	4688	4000	2.008	1.832	True	1e+06		
806	30	2	1.0	elu	120	40	0.0006306	11.1	2.88	4.82	569	4000	2.063	2.116	True	1e+06		
807	28	2	1.0	elu	120	40	0.0006592	15.5	1.48	2.46	3601	4000	2.117	2.119	True	1e+06		
809	25	2	1.0	elu	120	40	0.0007586	11.8	1.79	2.4	2938	4000	2.398	2.352	True	1e+06		
810	28	2	1.0	elu	120	40	0.0009228	13	1.68	2.26	3608	4000	2.135	2.145	True	1e+06		
811	30	2	1.0	elu	120	40	0.0008403	6.55	4.32	4.36	1036	4000	2.714	2.684	True	1e+06		
812	30	2	1.0	elu	120	40	0.0008573	14	2.71	2.5	2451	4000	2.078	2.219	True	1e+06		
813	25	2	1.0	elu	120	40	0.0009125	18.3	1.62	2.07	2529	4000	2.16	2.197	True	1e+06		
815	27	2	1.0	elu	120	40	0.0007237	19.3	1.57	2.16	3520	4000	2.731	2.639	True	1e+06		
814	28	2	1.0	elu	120	40	0.0009725	16.1	1.29	2.58	2760	4000	2.011	1.882	True	1e+06		
818	30	2	1.0	relu	120	40	0.0009023	16.9	1.52	2.77	3828	4000	2.4	2.557	True	1e+06		
816	26	2	1.0	elu	120	40	0.0008331	11.8	2.01	2.25	4297	4000	2.29	2.288	True	1e+06		
817	30	2	1.0	elu	120	40	0.0009645	9.29	2.25	2.03	4067	3000	2.136	2.251	True	1e+06		
819	27	2	1.0	elu	120	40	0.0007231	6.98	4.16	4.54	658	4000	2.511	2.732	True	1e+06		
820	23	2	1.0	elu	120	40	0.0007635	14.4	1.7	2.32	3828	4000	2.701	2.536	True	1e+06		
821	26	2	1.0	elu	120	40	0.0007895	19.3	1.47	2.36	5384	4000	2.205	2.418	True	1e+06		
822	29	2	1.0	elu	120	40	0.0007775	14.3	3.47	2.53	3083	4000	2.162	2.251	True	1e+06		
825	25	2	1.0	elu	120	40	0.0008619	10.2	2.1	4.91	3716	4000	2.222	2.187	True	1e+06		
823	29	2	1.0	elu	120	40	0.0007327	14	1.69	1.93	1873	4000	2.366	2.357	True	1e+06		
824	31	2	1.0	elu	120	40	0.0009003	9.23	4.48	4.95	743	4000	2.58	2.777	True	1e+06		
826	26	2	1.0	elu	120	40	0.0007963	16.1	1.8	3.01	3712	4000	1.966	2.004	True	1e+06		
827	28	2	1.0	elu	120	40	0.0006566	8.25	3.79	3.41	1642	4000	2.502	2.623	True	1e+06		
828	31	2	1.0	elu	120	40	0.0006973	14.6	4.04	3.76	1097	4000	2.287	2.314	True	1e+06		
834	27	2	1.0	elu	120	40	0.0006442	11.1	3.88	4.47	1267	500	4.549	3.799	True	1e+06		
829	25	2	1.0	elu	120	40	0.0008807	14.1	1.85	2.33	3600	4000	2.02	2.206	True	1e+06		
831	26	2	1.0	elu	120	40	0.0007938	9.71	4.15	3.61	567	4000	2.138	2.362	True	1e+06		
830	26	2	1.0	elu	120	40	0.000585	11.5	3.7	4.34	2012	4000	2.248	2.231	True	1e+06		
832	31	2	1.0	elu	120	40	0.0008592	14.4	4.66	4.01	1369	4000	2.447	2.284	True	1e+06		
833	23	2	1.0	elu	120	40	0.0006449	16.8	1.66	2.36	3140	4000	2.611	2.578	True	1e+06		
839	29	2	1.0	elu	120	40	0.0007093	17.1	1.35	2.29	5000	4000	4.412	3.642	True	1e+06		
835	30	2	1.0	elu	120	40	0.0008455	15.1	3.59	1.88	1622	4000	2.36	2.291	True	1e+06		
837	26	2	1.0	elu	120	40	0.0009707	15	2.11	2.5	4872	4000	2.166	2.378	True	1e+06		
836	28	2	1.0	elu	120	40	0.0008086	6.66	4.1	4.21	1460	4000	2.601	2.78	True	1e+06		
838	27	2	1.0	elu	120	40	0.0005836	10.9	2.68	3.75	1144	4000	2.174	2.198	True	1e+06		
840	25	2	1.0	elu	120	40	0.0006703	17.6	1.88	2.53	3882	4000	2.176	2.187	True	1e+06		
841	26	2	1.0	elu	120	40	0.0006204	13.9	1.59	2.61	3691	4000	2.466	2.673	True	1e+06		
842	26	2	1.0	elu	120	40	0.0007915	9.91	1.69	2.44	4084	4000	2.114	2.148	True	1e+06		
843	30	2	1.0	elu	120	40	0.001045	15.5	1.19	2.23	3836	4000	2.086	1.964	True	1e+06		
844	29	2	1.0	elu	120	40	0.0009802	6.62	3.55	4.38	1256	4000	2.701	2.323	True	1e+06		
846	27	2	1.0	elu	120	40	0.0008667	12.6	2.69	2.14	4411	4000	2.098	2.002	True	1e+06		
845	29	2	1.0	elu	120	40	0.0008324	9.43	1.5	2.85	3764	4000	2.393	2.367	True	1e+06		
848	27	2	1.0	elu	120	40	0.0007569	18.8	1.86	2.41	1586	4000	2.124	2.169	True	1e+06		
847	29	2	1.0	elu	120	40	0.0008324	12.1	2.08	2.18	1582	4000	2.373	2.319	True	1e+06		
849	27	2	1.0	elu	120	40	0.001038	8.24	1.78	2.09	3594	3000	2.59	2.561	True	1e+06		
850	26	2	1.0	elu	120	40	0.0009208	9.03	2.72	2.33	3916	3000	2.466	2.675	True	1e+06		
852	26	2	1.0	elu	120	40	0.0008158	10.6	4.25	4.28	1682	2000	2.9	2.885	True	1e+06		
853	25	2	1.0	elu	120	40	0.0007525	9.24	2.03	4.35	3832	4000	2.196	2.124	True	1e+06		
851	29	2	1.0	elu	120	40	0.0006886	12	3.12	2.76	4237	4000	2.379	2.539	True	1e+06		
856	27	2	1.0	elu	120	40	0.001034	8.88	3.04	1.94	4339	3000	2.235	2.169	True	1e+06		
854	27	2	1.0	elu	120	40	0.0007884	11.6	2.1	3.77	3369	4000	2.168	2.102	True	1e+06		
855	25	2	1.0	elu	120	40	0.000937	7.13	3.74	4.24	1016	4000	2.625	2.775	True	1e+06		
857	29	2	1.0	elu	120	40	0.0008834	11.6	2.87	4.96	1055	4000	2.785	2.858	True	1e+06		
858	26	2	1.0	elu	120	40	0.0006383	10.2	2.57	4.41	2493	4000	2.436	2.535	True	1e+06		
859	30	2	1.0	elu	120	40	0.0008095	8.92	2.38	2.44	3930	3000	2.552	2.625	True	1e+06		
861	30	2	1.0	elu	120	40	0.0009861	7.95	2.03	1.65	3720	3000	2.347	2.279	True	1e+06		
860	24	2	1.0	elu	120	40	0.0008973	10.6	1.77	3.65	3852	4000	2.173	2.106	True	1e+06		
862	29	2	1.0	elu	120	40	0.000761	11.9	2.06	2.23	3821	4000	2.117	2.673	True	1e+06		
864	27	2	1.0	elu	120	40	0.0008735	17.4	2.17	2.17	4299	4000	2.183	2.227	True	1e+06		
863	27	2	1.0	elu	120	40	0.0007536	16.5	1.35	2.26	2262	4000	2.022	2.416	True	1e+06		
869	25	2	1.0	elu	120	40	0.0007681	16.4	1.69	2.6	3403	500	4.465	3.786	True	1e+06		
865	28	2	1.0	elu	120	40	0.000803	15.1	2.06	3.02	3925	4000	1.993	2.062	True	1e+06		
866	28	2	1.0	elu	120	40	0.0008764	9.51	1.98	2.12	4062	3000	2.624	2.706	True	1e+06		
868	24	2	1.0	elu	120	40	0.0008132	16	1.54	2.37	1655	4000	2.523	2.436	True	1e+06		
867	29	2	1.0	elu	120	40	0.000875	8.85	5.06	4.43	666	4000	2.664	2.744	True	1e+06		
871	25	2	1.0	elu	120	40	0.0007934	19.2	1.38	2.72	3878	4000	1.943	1.915	True	1e+06		
872	28	2	1.0	elu	120	40	0.0008501	7.48	1.96	3.08	3624	4000	2.318	2.251	True	1e+06		
870	29	2	1.0	elu	120	40	0.0008147	4.9	4.48	4.08	917	4000	2.38	2.521	True	1e+06		
873	26	2	1.0	elu	120	40	0.0009553	11.1	1.8	3.69	3186	4000	2.53	2.031	True	1e+06		
874	27	2	1.0	elu	120	40	0.0007323	13.3	3.01	2.4	3788	4000	2.319	2.1	True	1e+06		
876	26	2	1.0	elu	120	40	0.0008653	10.5	2.11	1.85	3795	3000	2.502	2.542	True	1e+06		
879	29	2	1.0	elu	120	40	0.0007972	9.4	3.55	4.03	1516	1500	3.307	3.212	True	1e+06		
877	28	2	1.0	elu	120	40	0.0007554	7.81	2.34	2.03	3743	3000	2.474	2.676	True	1e+06		
875	30	2	1.0	elu	120	40	0.0007709	17.5	2.4	1.94	796	4000	1.963	1.909	True	1e+06		
878	31	2	1.0	elu	120	40	0.0006958	11.3	2.74	4.74	1895	4000	2.198	2.213	True	1e+06		
880	28	2	1.0	elu	120	80	0.0007644	11.7	3.46	4.09	1201	4000	2.401	2.532	True	1e+06		
883	27	2	1.0	elu	120	40	0.0009556	7.86	2.05	1.73	3992	3000	2.811	2.975	True	1e+06		
881	32	2	1.0	elu	120	40	0.0007771	15.9	1.26	2.24	4041	4000	2.484	2.371	True	1e+06		
882	30	2	1.0	elu	120	40	0.00076	11.7	3.39	1.91	1892	4000	2.086	2.121	True	1e+06		
885	24	2	1.0	elu	120	40	0.0007944	11.5	1.45	4.99	4134	4000	2.357	2.458	True	1e+06		
884	30	2	1.0	elu	120	40	0.0006651	14	2.58	1.84	1709	4000	2.018	2.422	True	1e+06		
886	27	2	1.0	elu	120	40	0.0008944	12.9	2.38	4.47	2179	4000	2.237	2.074	True	1e+06		
887	27	2	1.0	elu	120	40	0.000603	10.1	4.31	4.99	1536	4000	2.254	2.221	True	1e+06		
889	25	2	1.0	elu	120	40	0.0008957	7.98	4.31	4.16	1560	4000	2.449	2.437	True	1e+06		
893	30	2	1.0	elu	120	40	0.0008102	15.2	1.19	2.04	3641	1000	4.411	3.391	True	1e+06		
888	27	2	1.0	elu	120	40	0.0007266	12.3	1.78	2.39	3381	4000	2.088	2.294	True	1e+06		
890	29	2	1.0	relu	120	40	0.000886	7.85	3.76	4.16	1062	4000	2.545	2.632	True	1e+06		
896	29	2	1.0	elu	120	40	0.0007887	14.1	2.98	2.58	1728	500	5.379	4.22	True	1e+06		
898	28	2	1.0	elu	120	40	0.0006846	9.32	4.09	4.72	2338	500	4.874	3.97	True	1e+06		
892	26	2	1.0	elu	120	40	0.0006605	13.4	2.24	2.31	3811	4000	2.41	2.494	True	1e+06		
891	30	2	1.0	elu	120	40	0.0007663	15	2.1	2.13	2732	4000	2.055	1.846	True	1e+06		
894	25	2	1.0	elu	120	40	0.0007865	12.6	2.01	2.13	3324	4000	2.241	2.259	True	1e+06		
895	28	2	1.0	elu	120	40	0.0007866	13.3	3.63	1.84	1900	4000	2.259	2.387	True	1e+06		
897	27	2	1.0	elu	120	40	0.0008251	11.5	2.24	2.28	5116	4000	2.161	2.231	True	1e+06		
900	24	2	1.0	elu	120	40	0.0007651	11.6	4.4	4.06	1511	4000	2.819	2.828	True	1e+06		
899	27	2	1.0	elu	120	40	0.000824	17	1.62	2.31	2449	4000	2.263	2.135	True	1e+06		
901	31	2	1.0	elu	120	40	0.0007417	16.3	1	2.28	3942	4000	2.16	2.22	True	1e+06		
902	28	2	1.0	elu	120	40	0.0008663	7.77	2.04	3.72	3873	4000	2.379	2.467	True	1e+06		
903	26	2	1.0	elu	120	40	0.0007841	9.74	1.67	3.76	3201	4000	2.874	2.74	True	1e+06		
904	26	2	1.0	elu	120	40	0.0008457	10.8	2.54	4.23	1007	4000	2.318	2.422	True	1e+06		
905	25	2	1.0	elu	120	80	0.0007325	17.3	1.49	2.27	2721	4000	2.835	2.557	True	1e+06		
907	27	2	1.0	elu	120	40	0.0008783	11	1.9	4.16	3295	3000	2.276	2.293	True	1e+06		
913	30	2	1.0	elu	120	40	0.0008468	10.2	3.49	4.93	1358	500	5.104	4.085	True	1e+06		
906	27	2	1.0	elu	120	40	0.0007487	14.6	3.4	2.08	2248	4000	2.276	2.297	True	1e+06		
908	29	2	1.0	elu	120	40	0.000566	11	3.07	4.13	1601	4000	2.47	2.777	True	1e+06		
909	30	2	1.0	elu	120	40	0.0008031	14.5	3.33	2.78	2529	4000	2.314	2.347	True	1e+06		
916	29	2	1.0	elu	20	40	0.0008272	15.6	1.05	2.31	3519	4000	15.16	6.673	True	1e+06		
910	27	2	1.0	elu	120	40	0.0006931	8.83	4.01	4.38	519	4000	2.397	2.315	True	1e+06		
911	30	2	1.0	elu	120	40	0.0007311	10.3	2.88	4.12	508	4000	2.212	2.27	True	1e+06		
915	27	2	1.0	elu	120	40	0.0005999	11.6	2.07	4.44	1514	4000	2.846	2.531	True	1e+06		
912	27	2	1.0	elu	120	40	0.0006462	8.14	4.36	4.22	2272	4000	2.51	2.556	True	1e+06		
914	30	2	1.0	elu	120	40	0.0006938	10.3	4.14	3.53	2320	4000	2.413	2.236	True	1e+06		
917	29	2	1.0	elu	120	40	0.0006777	15	3.75	4.28	1427	2000	2.782	2.616	True	1e+06		
924	31	2	1.0	elu	120	40	0.0007433	12.6	1.76	2.58	5059	4000	4.09	3.415	True	1e+06		
918	29	2	1.0	elu	120	40	0.0007307	11	3.13	2.16	2575	4000	2.351	2.296	True	1e+06		
919	28	2	1.0	elu	120	40	0.000955	14.3	2.09	2.54	3308	4000	2.111	2.178	True	1e+06		
922	29	2	1.0	elu	120	40	0.0008994	11.8	3.83	2.87	3626	4000	2.318	2.476	True	1e+06		
921	23	2	1.0	elu	120	40	0.0007926	19.4	1.72	2.11	4091	4000	2.626	2.576	True	1e+06		
923	24	2	1.0	elu	120	40	0.000795	13.9	1.49	1.91	3875	4000	2.086	2.024	True	1e+06		
920	27	2	1.0	elu	120	40	0.0007266	9.52	1.72	3.35	2919	4000	2.255	2.34	True	1e+06		
927	28	2	1.0	elu	120	40	0.001267	8.69	2.63	1.82	3884	3000	2.438	2.457	True	1e+06		
926	24	2	1.0	elu	120	40	0.0006646	15.1	1.65	2.09	4315	4000	2.333	2.257	True	1e+06		
925	29	2	1.0	elu	120	40	0.000718	13.1	3.75	2.52	2548	4000	2.545	2.195	True	1e+06		
930	25	2	1.0	elu	120	40	0.0009197	19.2	1.73	2.25	4411	4000	2.321	2.27	True	1e+06		
929	24	2	1.0	elu	120	40	0.0007832	13.9	1.77	2.41	4634	4000	2.081	2.197	True	1e+06		
928	29	2	1.0	elu	120	40	0.0007019	13.4	3.59	3.15	1181	4000	2.216	2.266	True	1e+06		
931	25	2	1.0	elu	120	40	0.0007902	17.2	1.92	1.87	3449	4000	2.147	2.188	True	1e+06		
932	26	2	1.0	elu	120	40	0.001018	9.43	2.09	2.05	4264	3000	2.375	2.517	True	1e+06		
933	28	2	1.0	elu	120	40	0.000716	12.3	3.96	3.95	2983	4000	2.232	2.075	True	1e+06		
935	25	2	1.0	elu	120	40	0.0009478	14.3	1.9	4.29	3403	4000	2.089	2.256	True	1e+06		
938	28	2	1.0	elu	120	40	0.001039	7.49	2.9	1.94	3575	3000	2.74	2.546	True	1e+06		
934	29	2	1.0	elu	120	40	0.0008318	12.4	3.47	1.77	2557	4000	2.346	2.406	True	1e+06		
937	31	2	1.0	elu	120	40	0.0008477	15.9	3.89	3.75	1268	4000	3.3	3.188	True	1e+06		
941	31	2	1.0	elu	120	40	0.0007346	9.75	3.26	5	730	500	4.844	4.089	True	1e+06		
936	31	2	0.5	elu	120	40	0.000625	12	3.62	4.42	1643	4000	2.687	2.444	True	1e+06		
939	23	2	1.0	elu	120	40	0.0008106	9.03	3.83	4.05	1033	4000	2.501	2.412	True	1e+06		
940	28	2	1.0	elu	120	160	0.0006662	9.79	3.47	4.02	1119	4000	2.958	2.647	True	1e+06		
942	30	2	1.0	elu	120	40	0.0008743	13.3	2.04	2	2131	4000	2.519	2.665	True	1e+06		
944	25	2	1.0	elu	120	40	0.001125	9.54	1.85	3.67	3317	4000	2.483	2.395	True	1e+06		
943	28	2	1.0	elu	120	40	0.001059	14.5	1.3	2.36	3721	4000	2.126	2.128	True	1e+06		
947	32	2	1.0	elu	120	40	0.0009191	12.8	1.49	2.38	4718	4000	2.576	2.521	True	1e+06		
945	28	2	1.0	elu	120	40	0.0006748	7.2	3.13	4.35	1641	4000	2.56	2.696	True	1e+06		
946	29	2	1.0	elu	120	40	0.0006544	13.4	1.15	2.49	4573	4000	2.186	2.438	True	1e+06		
953	29	2	1.0	elu	40	160	0.0007265	11.6	4.14	4.55	1410	4000	6.177	5.695	True	1e+06		
948	31	2	1.0	elu	120	40	0.0008567	8.22	2.72	1.9	3723	3000	2.598	2.649	True	1e+06		
950	27	2	1.0	elu	120	40	0.001014	16.6	1.5	2.1	3108	4000	3.256	2.926	True	1e+06		
949	29	2	1.0	elu	120	40	0.0006773	9.73	2.33	4.39	1080	4000	2.307	2.353	True	1e+06		
951	31	2	1.0	elu	120	40	0.0008116	16.5	1.96	1.96	1648	4000	2.48	2.294	True	1e+06		
952	27	2	1.0	elu	120	40	0.0006849	9.64	2.9	4.42	2038	4000	2.451	2.625	True	1e+06		
954	23	2	1.0	elu	120	40	0.0007834	16.5	1.74	1.98	3055	4000	2.226	2.312	True	1e+06		
955	26	2	1.0	elu	120	40	0.0007229	17.2	1.48	2.02	4277	4000	2.211	2.298	True	1e+06		
956	28	2	1.0	elu	120	40	0.0007474	14.8	3.85	3.44	3065	4000	2.368	2.245	True	1e+06		
957	31	2	1.0	elu	120	40	0.0006441	11	3.12	3.92	2070	4000	2.445	2.486	True	1e+06		
959	24	2	1.0	elu	120	40	0.0008513	16.2	1.61	2.36	2651	4000	2.135	2.568	True	1e+06		
960	30	2	1.0	elu	120	40	0.000815	17.8	4.88	4.05	1926	4000	2.536	2.821	True	1e+06		
958	30	2	0.5	elu	120	40	0.0008751	10.5	2.51	4.32	2276	4000	2.8	2.701	True	1e+06		
962	26	2	1.0	elu	120	40	0.0007218	13.8	1.98	2.01	4706	4000	2.462	2.58	True	1e+06		
961	25	2	1.0	elu	120	40	0.0009627	13.3	3.81	4.93	1947	4000	2.339	2.26	True	1e+06		
963	26	2	1.0	elu	80	40	0.0006842	11	3.53	4.23	1010	4000	3.511	3.566	True	1e+06		
970	25	2	1.0	elu	120	40	0.0006979	15.3	1.88	2	3835	500	5.745	4.261	True	1e+06		
964	26	2	1.0	elu	120	40	0.0005809	9.7	3.32	4.81	1919	4000	3.581	3.152	True	1e+06		
967	28	2	1.0	elu	120	40	0.000765	13.4	2.33	1.72	2528	4000	2.414	2.532	True	1e+06		
966	26	2	1.0	elu	120	40	0.0008763	19.8	1.71	2.36	1660	4000	2.233	2.254	True	1e+06		
965	27	2	1.0	elu	120	40	0.000712	12.2	1.35	2.41	3754	4000	2.4	2.182	True	1e+06		
969	28	2	1.0	elu	120	40	0.0008098	18	1.59	2.3	4192	4000	2.365	2.276	True	1e+06		
968	28	2	1.0	elu	120	40	0.0008793	12.2	3.45	3.54	2707	4000	2.454	2.434	True	1e+06		
971	25	2	1.0	elu	120	40	0.0008974	11.9	1.78	4.72	4081	4000	2.429	2.311	True	1e+06		
976	24	2	1.0	elu	120	40	0.0007255	17.2	1.67	2.15	3729	4000	4.54	4.278	True	1e+06		
972	29	2	1.0	elu	120	40	0.0006256	10.8	3.45	4.4	1343	4000	2.641	2.669	True	1e+06		
973	27	2	1.0	elu	120	40	0.0008641	15.1	3.04	2.24	1799	4000	2.228	2.343	True	1e+06		
974	32	2	1.0	elu	120	40	0.0007999	8.89	3.5	3.71	1147	4000	2.21	2.295	True	1e+06		
975	27	2	1.0	elu	120	40	0.0007394	11.1	3.63	2.37	1605	4000	2.199	2.381	True	1e+06		
978	27	2	1.0	elu	120	40	0.001009	7.86	2.16	1.92	3368	3000	2.28	2.33	True	1e+06		
979	31	2	1.0	elu	120	40	0.0008125	12.3	2.71	1.98	1778	4000	2.555	2.683	True	1e+06		
977	31	2	1.0	elu	120	40	0.0006841	16.4	4.91	4	1404	4000	2.548	2.48	True	1e+06		
980	30	2	1.0	elu	120	40	0.0006537	9.16	3.81	4.55	2336	4000	2.319	2.192	True	1e+06		
981	25	2	1.0	elu	120	40	0.0006238	9.67	4.21	4.35	1036	4000	2.287	2.369	True	1e+06		
984	28	2	1.0	elu	120	40	0.0007815	7.83	3.86	3.62	914	4000	2.648	2.703	True	1e+06		
982	28	2	1.0	elu	120	40	0.0008824	13.7	2.38	1.91	4201	4000	2.441	2.527	True	1e+06		
983	26	2	1.0	elu	120	40	0.0008012	15.7	1.64	1.86	2987	4000	2.184	2.376	True	1e+06		
986	25	2	1.0	elu	120	40	0.0007736	9.92	4.21	4.9	920	4000	3.392	2.987	True	1e+06		
985	26	2	1.0	elu	120	40	0.0008585	14.5	2.34	2.26	4989	4000	2.128	2.007	True	1e+06		
987	29	2	1.0	elu	120	160	0.0007997	11.7	2.61	4.83	1638	4000	2.626	2.566	True	1e+06		
990	27	2	1.0	elu	80	40	0.0008311	12.1	3.31	2.94	1124	4000	2.602	2.761	True	1e+06		
988	27	2	1.0	elu	120	40	0.0006925	6.7	3.68	3.93	483	4000	2.484	2.6	True	1e+06		
994	32	2	1.0	elu	20	40	0.0008031	17	3.45	3.31	1293	4000	26.99	35.25	True	1e+06		
989	28	2	1.0	elu	120	40	0.0007372	12.8	3.84	2.81	3450	4000	2.312	2.352	True	1e+06		
993	27	2	1.0	elu	120	40	0.001023	10.8	3.31	3.69	1980	3000	2.728	2.566	True	1e+06		
992	29	2	1.0	elu	120	40	0.0008338	13.5	1.67	2.64	3759	4000	2.233	2.073	True	1e+06		
991	30	2	1.0	elu	120	40	0.0006823	14.8	3.43	1.86	2644	4000	2.457	2.518	True	1e+06		
995	29	2	1.0	elu	120	40	0.0007685	14.4	1.64	2.16	3373	4000	2.189	2.241	True	1e+06		
996	26	2	1.0	elu	120	40	0.0006593	10.3	2.41	4.66	1171	4000	2.509	2.305	True	1e+06		
998	31	2	1.0	elu	120	40	0.0007903	17.8	1.37	2.13	5177	4000	2.312	2.408	True	1e+06		
997	27	2	1.0	elu	120	40	0.0006589	10.2	2.25	4.05	1463	4000	2.447	2.579	True	1e+06		
1001	29	2	1.0	elu	120	40	0.001029	14.1	1.12	2.42	4332	4000	2.561	2.466	True	1e+06		
999	28	2	1.0	elu	120	40	0.0008173	16.4	1.67	1.97	1738	4000	2.089	2.291	True	1e+06		
1000	28	2	1.0	elu	120	40	0.0008059	13.5	3.04	3.65	3322	4000	2.238	2.216	True	1e+06		
1002	26	2	1.0	elu	120	40	0.0008489	12.9	3.76	4.96	444	4000	2.286	2.204	True	1e+06		
1003	26	2	1.0	elu	120	40	0.0007086	10.7	1.98	4.39	3421	4000	2.585	2.635	True	1e+06		
1005	24	2	1.0	elu	120	40	0.0008322	13.4	1.77	3.91	3867	4000	2.099	2.125	True	1e+06		
1006	28	2	1.0	elu	120	40	0.001073	10.4	2.55	1.67	3695	3000	2.444	2.604	True	1e+06		
1004	30	2	1.0	relu	120	40	0.0007864	10.8	3.63	4.52	1257	4000	2.667	2.447	True	1e+06		
1007	26	2	1.0	elu	120	40	0.0009115	9.62	1.51	4.04	3083	4000	2.185	2.324	True	1e+06		
1008	29	2	0.5	elu	120	40	0.0007114	5.68	4.35	4.55	722	4000	3.005	2.844	True	1e+06		
1014	26	2	1.0	elu	20	40	0.0008133	6.77	3.9	3.87	1134	4000	11.94	7.057	True	1e+06		
1009	26	2	1.0	elu	120	40	0.0006489	18.3	1.4	2.38	3526	4000	2.491	2.434	True	1e+06		
1017	24	2	1.0	elu	40	40	0.0008497	10	3.64	3.3	1468	4000	4.957	4.386	True	1e+06		
1010	27	2	1.0	elu	120	40	0.0008793	14	1.76	3.57	3648	4000	2.198	2.407	True	1e+06		
1012	28	2	1.0	elu	120	40	0.0008563	11.8	3.47	2.49	3821	4000	2.236	2.275	True	1e+06		
1011	28	2	1.0	elu	120	40	0.0008782	13	2.54	3.84	1540	4000	2.227	1.868	True	1e+06		
1013	30	2	1.0	elu	120	80	0.0006904	11.2	2.65	1.82	1382	4000	2.734	2.58	True	1e+06		
1019	29	2	1.0	elu	120	40	0.0007308	8.24	4.33	4.44	1851	500	5.325	4.264	True	1e+06		
1015	25	2	1.0	elu	120	40	0.0007925	10.3	3.52	4.46	1377	4000	2.163	2.096	True	1e+06		
1016	29	2	1.0	elu	120	40	0.000732	18.9	1.83	2.09	3706	4000	1.953	2.101	True	1e+06		
1018	30	2	1.0	elu	120	40	0.001126	11.4	1.42	2.67	3418	4000	2.101	2.23	True	1e+06		
1020	29	2	1.0	elu	120	40	0.0007368	11.5	3	2.69	2021	4000	2.069	2.137	True	1e+06		
1021	28	2	1.0	elu	120	40	0.0007419	13.7	2.66	2.46	993	4000	2.093	2.118	True	1e+06		
